Case ID,Activity,Start Timestamp,Complete Timestamp,Resource,Role
20,Create Purchase Order,2011-01-08 01:36:00.000,2011-01-08 01:44:00.000,Magdalena Predutta,Purchasing Agent
20,Confirm Purchase Order,2011-01-08 13:41:00.000,2011-01-08 13:59:00.000,Sean Manney,Supplier
20,Deliver Goods Services,2011-01-09 04:22:00.000,2011-01-10 10:19:00.000,Esmeralda Clay,Supplier
20,Release Purchase Order,2011-01-10 17:56:00.000,2011-01-10 17:57:00.000,Penn Osterwalder,Requester
20,Approve Purchase Order for payment,2011-01-12 01:57:00.000,2011-01-12 01:58:00.000,Karel de Groot,Purchasing Agent
20,Send invoice,2011-01-14 01:49:00.000,2011-01-14 01:49:00.000,Kiu Kan,Supplier
20,Release Supplier's Invoice,2011-01-14 16:14:00.000,2011-01-14 16:19:00.000,Pedro Alvares,Financial Manager
20,Settle dispute with supplier Financial Manager,2011-01-14 16:57:00.000,2011-01-14 17:14:00.000,Karalda Nimwada,Financial Manager
20,Authorize Supplier's Invoice payment,2011-01-14 17:14:00.000,2011-01-14 17:14:00.000,Pedro Alvares,Financial Manager
20,Pay invoice,2011-01-14 18:03:00.000,2011-01-14 18:16:00.000,Pedro Alvares,Financial Manager
22,Create Purchase Requisition,2011-01-02 21:38:00.000,2011-01-02 22:05:00.000,Elvira Lores,Requester
22,Analyze Purchase Requisition,2011-01-03 16:59:00.000,2011-01-03 17:04:00.000,Maris Freeman,Requester Manager
22,Amend Purchase Requisition,2011-01-04 04:32:00.000,2011-01-04 05:04:00.000,Nico Ojenbeer,Requester
22,Analyze Purchase Requisition,2011-01-04 17:11:00.000,2011-01-04 17:16:00.000,Maris Freeman,Requester Manager
22,Create Request for Quotation Requester Manager,2011-01-04 17:21:00.000,2011-01-04 17:23:00.000,Heinz Gutschmidt,Requester Manager
22,Analyze Request for Quotation,2011-01-05 04:41:00.000,2011-01-05 04:57:00.000,Magdalena Predutta,Purchasing Agent
22,Amend Request for Quotation Requester,2011-01-05 05:38:00.000,2011-01-05 05:48:00.000,Miu Hanwan,Requester Manager
22,Analyze Request for Quotation,2011-01-06 14:18:00.000,2011-01-06 14:26:00.000,Karel de Groot,Purchasing Agent
22,Send Request for Quotation to Supplier,2011-01-06 19:59:00.000,2011-01-06 20:11:00.000,Magdalena Predutta,Purchasing Agent
22,Create Quotation comparison Map,2011-01-06 20:39:00.000,2011-01-07 02:14:00.000,Magdalena Predutta,Purchasing Agent
22,Analyze Quotation comparison Map,2011-01-07 09:04:00.000,2011-01-07 09:38:00.000,Miu Hanwan,Requester
22,Choose best option,2011-01-07 09:38:00.000,2011-01-07 09:38:00.000,Penn Osterwalder,Requester
22,Settle conditions with supplier,2011-01-08 09:02:00.000,2011-01-08 14:13:00.000,Karel de Groot,Purchasing Agent
22,Create Purchase Order,2011-01-09 05:39:00.000,2011-01-09 05:47:00.000,Francois de Perrier,Purchasing Agent
22,Confirm Purchase Order,2011-01-09 21:52:00.000,2011-01-09 22:26:00.000,Karen Clarens,Supplier
22,Deliver Goods Services,2011-01-10 04:20:00.000,2011-01-11 19:23:00.000,Karen Clarens,Supplier
22,Release Purchase Order,2011-01-12 02:42:00.000,2011-01-12 02:43:00.000,Nico Ojenbeer,Requester
22,Approve Purchase Order for payment,2011-01-12 06:17:00.000,2011-01-12 06:18:00.000,Francois de Perrier,Purchasing Agent
22,Send invoice,2011-01-12 12:52:00.000,2011-01-12 12:52:00.000,Esmeralda Clay,Supplier
22,Release Supplier's Invoice,2011-01-13 03:04:00.000,2011-01-13 03:09:00.000,Pedro Alvares,Financial Manager
22,Authorize Supplier's Invoice payment,2011-01-13 03:09:00.000,2011-01-13 03:09:00.000,Pedro Alvares,Financial Manager
22,Pay invoice,2011-01-13 03:51:00.000,2011-01-13 03:58:00.000,Pedro Alvares,Financial Manager
23,Create Purchase Requisition,2011-01-02 21:54:00.000,2011-01-02 22:41:00.000,Penn Osterwalder,Requester
23,Create Request for Quotation Requester,2011-01-03 04:49:00.000,2011-01-03 04:59:00.000,Esmana Liubiata,Requester
23,Analyze Request for Quotation,2011-01-03 11:52:00.000,2011-01-03 12:18:00.000,Magdalena Predutta,Purchasing Agent
23,Amend Request for Quotation Requester,2011-01-03 13:05:00.000,2011-01-03 13:12:00.000,Clement Duchot,Requester Manager
23,Analyze Request for Quotation,2011-01-03 14:54:00.000,2011-01-03 15:19:00.000,Karel de Groot,Purchasing Agent
23,Amend Request for Quotation Requester,2011-01-03 16:17:00.000,2011-01-03 16:31:00.000,Miu Hanwan,Requester Manager
23,Analyze Request for Quotation,2011-01-03 18:45:00.000,2011-01-03 19:06:00.000,Magdalena Predutta,Purchasing Agent
23,Send Request for Quotation to Supplier,2011-01-04 03:51:00.000,2011-01-04 04:17:00.000,Karel de Groot,Purchasing Agent
23,Create Quotation comparison Map,2011-01-04 04:56:00.000,2011-01-04 08:30:00.000,Karel de Groot,Purchasing Agent
23,Analyze Quotation comparison Map,2011-01-04 15:24:00.000,2011-01-04 15:34:00.000,Kim Passa,Requester
23,Choose best option,2011-01-04 15:34:00.000,2011-01-04 15:34:00.000,Esmana Liubiata,Requester
23,Settle conditions with supplier,2011-01-04 17:09:00.000,2011-01-05 06:15:00.000,Karel de Groot,Purchasing Agent
23,Create Purchase Order,2011-01-05 08:04:00.000,2011-01-05 08:16:00.000,Karel de Groot,Purchasing Agent
23,Confirm Purchase Order,2011-01-05 12:11:00.000,2011-01-05 12:37:00.000,Sean Manney,Supplier
23,Deliver Goods Services,2011-01-05 23:42:00.000,2011-01-06 18:11:00.000,Karen Clarens,Supplier
23,Release Purchase Order,2011-01-07 01:32:00.000,2011-01-07 01:33:00.000,Penn Osterwalder,Requester
23,Approve Purchase Order for payment,2011-01-07 10:53:00.000,2011-01-07 10:54:00.000,Magdalena Predutta,Purchasing Agent
23,Send invoice,2011-01-08 12:28:00.000,2011-01-08 12:28:00.000,Sean Manney,Supplier
23,Release Supplier's Invoice,2011-01-09 02:53:00.000,2011-01-09 02:58:00.000,Pedro Alvares,Financial Manager
23,Authorize Supplier's Invoice payment,2011-01-09 02:58:00.000,2011-01-09 02:58:00.000,Pedro Alvares,Financial Manager
23,Pay invoice,2011-01-09 03:26:00.000,2011-01-09 03:36:00.000,Pedro Alvares,Financial Manager
24,Create Purchase Requisition,2011-01-03 02:18:00.000,2011-01-03 02:34:00.000,Miu Hanwan,Requester
24,Create Request for Quotation Requester,2011-01-03 05:02:00.000,2011-01-03 05:09:00.000,Nico Ojenbeer,Requester
24,Analyze Request for Quotation,2011-01-03 12:16:00.000,2011-01-03 12:41:00.000,Francois de Perrier,Purchasing Agent
24,Amend Request for Quotation Requester Manager,2011-01-04 04:41:00.000,2011-01-04 04:56:00.000,Heinz Gutschmidt,Requester Manager
24,Analyze Request for Quotation,2011-01-04 08:52:00.000,2011-01-04 09:11:00.000,Karel de Groot,Purchasing Agent
24,Send Request for Quotation to Supplier,2011-01-05 06:15:00.000,2011-01-05 06:33:00.000,Karel de Groot,Purchasing Agent
24,Create Quotation comparison Map,2011-01-05 17:24:00.000,2011-01-05 18:41:00.000,Magdalena Predutta,Purchasing Agent
24,Analyze Quotation comparison Map,2011-01-06 01:28:00.000,2011-01-06 01:54:00.000,Kim Passa,Requester
24,Choose best option,2011-01-06 01:54:00.000,2011-01-06 01:54:00.000,Immanuel Karagianni,Requester
24,Settle conditions with supplier,2011-01-06 06:36:00.000,2011-01-06 13:34:00.000,Karel de Groot,Purchasing Agent
24,Create Purchase Order,2011-01-06 15:05:00.000,2011-01-06 15:11:00.000,Magdalena Predutta,Purchasing Agent
24,Confirm Purchase Order,2011-01-07 00:19:00.000,2011-01-07 00:33:00.000,Kiu Kan,Supplier
24,Deliver Goods Services,2011-01-07 08:31:00.000,2011-01-09 04:22:00.000,Esmeralda Clay,Supplier
24,Release Purchase Order,2011-01-09 12:28:00.000,2011-01-09 12:29:00.000,Alberto Duport,Requester
24,Approve Purchase Order for payment,2011-01-12 00:59:00.000,2011-01-12 01:00:00.000,Karel de Groot,Purchasing Agent
24,Send invoice,2011-01-14 16:22:00.000,2011-01-14 16:22:00.000,Carmen Finacse,Supplier
24,Release Supplier's Invoice,2011-01-15 06:46:00.000,2011-01-15 06:49:00.000,Pedro Alvares,Financial Manager
24,Authorize Supplier's Invoice payment,2011-01-15 06:49:00.000,2011-01-15 06:49:00.000,Pedro Alvares,Financial Manager
24,Pay invoice,2011-01-15 07:16:00.000,2011-01-15 07:22:00.000,Karalda Nimwada,Financial Manager
25,Create Purchase Requisition,2011-01-03 06:19:00.000,2011-01-03 07:08:00.000,Anna Kaufmann,Requester
25,Analyze Purchase Requisition,2011-01-04 01:11:00.000,2011-01-04 01:15:00.000,Francis Odell,Requester Manager
25,Create Request for Quotation Requester Manager,2011-01-04 01:22:00.000,2011-01-04 01:23:00.000,Heinz Gutschmidt,Requester Manager
25,Analyze Request for Quotation,2011-01-04 02:27:00.000,2011-01-04 03:02:00.000,Francois de Perrier,Purchasing Agent
25,Send Request for Quotation to Supplier,2011-01-04 04:30:00.000,2011-01-04 04:51:00.000,Karel de Groot,Purchasing Agent
25,Create Quotation comparison Map,2011-01-04 14:40:00.000,2011-01-04 17:06:00.000,Magdalena Predutta,Purchasing Agent
25,Analyze Quotation comparison Map,2011-01-04 23:29:00.000,2011-01-04 23:51:00.000,Elvira Lores,Requester
25,Choose best option,2011-01-04 23:51:00.000,2011-01-04 23:51:00.000,Fjodor Kowalski,Requester
25,Settle conditions with supplier,2011-01-05 04:57:00.000,2011-01-05 16:54:00.000,Magdalena Predutta,Purchasing Agent
25,Create Purchase Order,2011-01-06 01:29:00.000,2011-01-06 01:41:00.000,Francois de Perrier,Purchasing Agent
25,Confirm Purchase Order,2011-01-06 05:43:00.000,2011-01-06 05:58:00.000,Esmeralda Clay,Supplier
25,Deliver Goods Services,2011-01-06 18:31:00.000,2011-01-07 09:12:00.000,Karen Clarens,Supplier
25,Release Purchase Order,2011-01-07 16:18:00.000,2011-01-07 16:19:00.000,Christian Francois,Requester
25,Approve Purchase Order for payment,2011-01-09 01:34:00.000,2011-01-09 01:35:00.000,Francois de Perrier,Purchasing Agent
25,Send invoice,2011-01-09 23:11:00.000,2011-01-09 23:11:00.000,Karen Clarens,Supplier
25,Release Supplier's Invoice,2011-01-10 13:35:00.000,2011-01-10 13:41:00.000,Karalda Nimwada,Financial Manager
25,Authorize Supplier's Invoice payment,2011-01-10 13:43:00.000,2011-01-10 13:43:00.000,Pedro Alvares,Financial Manager
25,Pay invoice,2011-01-10 14:34:00.000,2011-01-10 14:43:00.000,Karalda Nimwada,Financial Manager
26,Create Purchase Requisition,2011-01-03 15:09:00.000,2011-01-03 15:51:00.000,Tesca Lobes,Requester
26,Analyze Purchase Requisition,2011-01-04 07:46:00.000,2011-01-04 07:54:00.000,Maris Freeman,Requester Manager
26,Create Request for Quotation Requester Manager,2011-01-04 07:58:00.000,2011-01-04 08:00:00.000,Heinz Gutschmidt,Requester Manager
26,Analyze Request for Quotation,2011-01-04 10:12:00.000,2011-01-04 10:26:00.000,Karel de Groot,Purchasing Agent
26,Amend Request for Quotation Requester,2011-01-04 11:18:00.000,2011-01-04 11:24:00.000,Elvira Lores,Requester Manager
26,Analyze Request for Quotation,2011-01-04 12:30:00.000,2011-01-04 12:46:00.000,Magdalena Predutta,Purchasing Agent
26,Amend Request for Quotation Requester,2011-01-04 13:39:00.000,2011-01-04 13:50:00.000,Miu Hanwan,Requester Manager
26,Analyze Request for Quotation,2011-01-04 15:43:00.000,2011-01-04 16:10:00.000,Karel de Groot,Purchasing Agent
26,Amend Request for Quotation Requester,2011-01-04 17:03:00.000,2011-01-04 17:18:00.000,Immanuel Karagianni,Requester Manager
26,Analyze Request for Quotation,2011-01-06 15:33:00.000,2011-01-06 15:56:00.000,Karel de Groot,Purchasing Agent
26,Amend Request for Quotation Requester,2011-01-06 16:46:00.000,2011-01-06 16:54:00.000,Alberto Duport,Requester Manager
26,Analyze Request for Quotation,2011-01-06 19:20:00.000,2011-01-06 19:49:00.000,Karel de Groot,Purchasing Agent
26,Amend Request for Quotation Requester,2011-01-06 20:39:00.000,2011-01-06 20:51:00.000,Christian Francois,Requester Manager
26,Analyze Request for Quotation,2011-01-07 02:14:00.000,2011-01-07 02:44:00.000,Magdalena Predutta,Purchasing Agent
26,Send Request for Quotation to Supplier,2011-01-09 01:03:00.000,2011-01-09 01:17:00.000,Magdalena Predutta,Purchasing Agent
26,Create Quotation comparison Map,2011-01-10 05:06:00.000,2011-01-10 08:50:00.000,Karel de Groot,Purchasing Agent
26,Analyze Quotation comparison Map,2011-01-10 15:58:00.000,2011-01-10 16:17:00.000,Clement Duchot,Requester
26,Choose best option,2011-01-10 16:17:00.000,2011-01-10 16:17:00.000,Anna Kaufmann,Requester
26,Settle conditions with supplier,2011-01-11 10:00:00.000,2011-01-11 18:51:00.000,Karel de Groot,Purchasing Agent
26,Create Purchase Order,2011-01-12 02:18:00.000,2011-01-12 02:28:00.000,Karel de Groot,Purchasing Agent
26,Confirm Purchase Order,2011-01-12 23:26:00.000,2011-01-12 23:50:00.000,Sean Manney,Supplier
26,Deliver Goods Services,2011-01-13 07:03:00.000,2011-01-13 22:27:00.000,Karen Clarens,Supplier
26,Release Purchase Order,2011-01-14 05:46:00.000,2011-01-14 05:47:00.000,Anne Olwada,Requester
26,Approve Purchase Order for payment,2011-01-14 10:59:00.000,2011-01-14 11:00:00.000,Magdalena Predutta,Purchasing Agent
26,Send invoice,2011-01-14 22:51:00.000,2011-01-14 22:51:00.000,Sean Manney,Supplier
26,Release Supplier's Invoice,2011-01-15 13:02:00.000,2011-01-15 13:05:00.000,Karalda Nimwada,Financial Manager
26,Authorize Supplier's Invoice payment,2011-01-15 13:05:00.000,2011-01-15 13:05:00.000,Pedro Alvares,Financial Manager
26,Pay invoice,2011-01-15 13:17:00.000,2011-01-15 13:23:00.000,Karalda Nimwada,Financial Manager
27,Create Purchase Requisition,2011-01-03 16:22:00.000,2011-01-03 17:16:00.000,Alberto Duport,Requester
27,Analyze Purchase Requisition,2011-01-04 05:27:00.000,2011-01-04 05:32:00.000,Francis Odell,Requester Manager
27,Create Request for Quotation Requester Manager,2011-01-04 05:37:00.000,2011-01-04 05:39:00.000,Maris Freeman,Requester Manager
27,Analyze Request for Quotation,2011-01-04 09:23:00.000,2011-01-04 09:51:00.000,Karel de Groot,Purchasing Agent
27,Send Request for Quotation to Supplier,2011-01-04 16:48:00.000,2011-01-04 17:09:00.000,Karel de Groot,Purchasing Agent
27,Create Quotation comparison Map,2011-01-04 23:34:00.000,2011-01-05 04:41:00.000,Magdalena Predutta,Purchasing Agent
27,Analyze Quotation comparison Map,2011-01-05 11:08:00.000,2011-01-05 11:25:00.000,Alberto Duport,Requester
27,Choose best option,2011-01-05 11:25:00.000,2011-01-05 11:25:00.000,Alberto Duport,Requester
27,Settle conditions with supplier,2011-01-06 01:42:00.000,2011-01-06 12:20:00.000,Francois de Perrier,Purchasing Agent
27,Create Purchase Order,2011-01-06 15:10:00.000,2011-01-06 15:17:00.000,Francois de Perrier,Purchasing Agent
27,Confirm Purchase Order,2011-01-07 01:19:00.000,2011-01-07 01:28:00.000,Kiu Kan,Supplier
27,Deliver Goods Services,2011-01-07 09:12:00.000,2011-01-07 14:43:00.000,Karen Clarens,Supplier
27,Release Purchase Order,2011-01-07 22:11:00.000,2011-01-07 22:12:00.000,Fjodor Kowalski,Requester
27,Approve Purchase Order for payment,2011-01-09 06:10:00.000,2011-01-09 06:11:00.000,Francois de Perrier,Purchasing Agent
27,Send invoice,2011-01-09 23:11:00.000,2011-01-09 23:11:00.000,Karen Clarens,Supplier
27,Release Supplier's Invoice,2011-01-10 13:38:00.000,2011-01-10 13:43:00.000,Pedro Alvares,Financial Manager
27,Authorize Supplier's Invoice payment,2011-01-10 13:43:00.000,2011-01-10 13:43:00.000,Pedro Alvares,Financial Manager
27,Pay invoice,2011-01-10 14:30:00.000,2011-01-10 14:41:00.000,Pedro Alvares,Financial Manager
29,Create Purchase Requisition,2011-01-04 01:27:00.000,2011-01-04 01:46:00.000,Penn Osterwalder,Requester
29,Analyze Purchase Requisition,2011-01-04 16:25:00.000,2011-01-04 16:29:00.000,Francis Odell,Requester Manager
29,Create Request for Quotation Requester Manager,2011-01-04 16:35:00.000,2011-01-04 16:37:00.000,Maris Freeman,Requester Manager
29,Analyze Request for Quotation,2011-01-04 18:03:00.000,2011-01-04 18:42:00.000,Magdalena Predutta,Purchasing Agent
29,Send Request for Quotation to Supplier,2011-01-05 07:08:00.000,2011-01-05 07:44:00.000,Karel de Groot,Purchasing Agent
29,Create Quotation comparison Map,2011-01-06 04:00:00.000,2011-01-06 09:43:00.000,Magdalena Predutta,Purchasing Agent
29,Analyze Quotation comparison Map,2011-01-06 16:25:00.000,2011-01-06 16:33:00.000,Alberto Duport,Requester
29,Choose best option,2011-01-06 16:33:00.000,2011-01-06 16:33:00.000,Fjodor Kowalski,Requester
29,Settle conditions with supplier,2011-01-06 19:57:00.000,2011-01-07 07:00:00.000,Francois de Perrier,Purchasing Agent
29,Create Purchase Order,2011-01-07 19:17:00.000,2011-01-07 19:26:00.000,Francois de Perrier,Purchasing Agent
29,Confirm Purchase Order,2011-01-08 12:28:00.000,2011-01-08 12:59:00.000,Sean Manney,Supplier
29,Deliver Goods Services,2011-01-09 05:02:00.000,2011-01-10 16:07:00.000,Carmen Finacse,Supplier
29,Release Purchase Order,2011-01-10 23:42:00.000,2011-01-10 23:43:00.000,Alberto Duport,Requester
29,Approve Purchase Order for payment,2011-01-11 22:40:00.000,2011-01-11 22:41:00.000,Magdalena Predutta,Purchasing Agent
29,Send invoice,2011-01-12 11:19:00.000,2011-01-12 11:19:00.000,Kiu Kan,Supplier
29,Release Supplier's Invoice,2011-01-13 01:41:00.000,2011-01-13 01:48:00.000,Pedro Alvares,Financial Manager
29,Settle dispute with supplier Financial Manager,2011-01-13 02:18:00.000,2011-01-13 02:32:00.000,Karalda Nimwada,Financial Manager
29,Authorize Supplier's Invoice payment,2011-01-13 02:32:00.000,2011-01-13 02:32:00.000,Pedro Alvares,Financial Manager
29,Pay invoice,2011-01-13 02:58:00.000,2011-01-13 03:08:00.000,Karalda Nimwada,Financial Manager
31,Create Purchase Requisition,2011-01-04 11:38:00.000,2011-01-04 12:22:00.000,Elvira Lores,Requester
31,Analyze Purchase Requisition,2011-01-05 09:34:00.000,2011-01-05 09:41:00.000,Heinz Gutschmidt,Requester Manager
31,Create Request for Quotation Requester Manager,2011-01-05 09:47:00.000,2011-01-05 09:49:00.000,Francis Odell,Requester Manager
31,Analyze Request for Quotation,2011-01-06 13:35:00.000,2011-01-06 14:13:00.000,Francois de Perrier,Purchasing Agent
31,Amend Request for Quotation Requester,2011-01-06 15:05:00.000,2011-01-06 15:12:00.000,Anne Olwada,Requester Manager
31,Analyze Request for Quotation,2011-01-06 21:33:00.000,2011-01-06 21:54:00.000,Karel de Groot,Purchasing Agent
31,Send Request for Quotation to Supplier,2011-01-07 03:17:00.000,2011-01-07 03:30:00.000,Magdalena Predutta,Purchasing Agent
31,Create Quotation comparison Map,2011-01-07 07:27:00.000,2011-01-07 12:28:00.000,Karel de Groot,Purchasing Agent
31,Analyze Quotation comparison Map,2011-01-07 19:02:00.000,2011-01-07 19:21:00.000,Miu Hanwan,Requester
31,Choose best option,2011-01-07 19:21:00.000,2011-01-07 19:21:00.000,Tesca Lobes,Requester
31,Settle conditions with supplier,2011-01-08 04:11:00.000,2011-01-08 08:18:00.000,Karel de Groot,Purchasing Agent
31,Create Purchase Order,2011-01-08 08:51:00.000,2011-01-08 09:02:00.000,Karel de Groot,Purchasing Agent
31,Confirm Purchase Order,2011-01-08 12:59:00.000,2011-01-08 13:14:00.000,Sean Manney,Supplier
31,Deliver Goods Services,2011-01-08 21:31:00.000,2011-01-09 21:52:00.000,Karen Clarens,Supplier
31,Release Purchase Order,2011-01-10 05:06:00.000,2011-01-10 05:07:00.000,Christian Francois,Requester
31,Approve Purchase Order for payment,2011-01-10 23:26:00.000,2011-01-10 23:27:00.000,Francois de Perrier,Purchasing Agent
